reward/reward_mean;reward/reward_max;reward/reward_min;reward/reward_std;loss/bellman_error;misc/q;misc/q_est;misc/epsilon;misc/timestep
-232.90552483188458;-60.36763938919315;-435.62281534290025;112.26858126943634;2.351165874083837;-2.5057132737586896;-1.3669142962321639;0.19280000000001501;4000
-159.4316459758467;115.35937651468234;-421.8563325893882;130.02889139518587;2.1461837841421367;-2.1385594066958875;-1.3417808630848302;0.18560000000003002;8000
-185.07947229743502;25.070276274979335;-389.2256297062584;106.72503294831371;2.6120512238889932;0.3910391057599336;1.0884672640208155;0.17840000000004502;12000
-183.06042375049455;36.46903015736038;-475.2415024855428;115.63033526157697;2.9221428816020487;4.2229619688875975;4.7383399000279605;0.17120000000006003;16000
-89.09231476365136;183.96137913610778;-190.21904565481825;85.11439512584217;2.8059698416739702;8.383771890953183;8.51503880770877;0.16400000000007503;20000
-81.61104645279929;-18.116850074286393;-157.05269484023512;50.90412071484927;2.3551817390248178;12.24669258588925;12.363096480816603;0.15680000000009003;24000
-58.19805004145233;27.047630458208634;-136.99727175457747;56.82793188119744;1.8239553378745914;15.795939353689551;16.158473689824344;0.14960000000010504;28000
31.52059614010564;188.10863565016302;-120.30991863815015;111.40470315618245;1.552900264710188;18.901006318747996;19.358754108071327;0.14240000000012004;32000
-7.541615781097121;192.3846717874652;-201.78427169111956;127.48270215317233;1.4657862542942166;21.460604251623153;21.911989248752594;0.13520000000013505;36000
-47.85118261959131;139.31512606006916;-158.43558265645228;82.39359345555694;1.4095032681226731;23.12449837040901;23.55684159064293;0.12800000000015005;40000
54.558667877453686;237.6087493470446;-128.85986979086448;118.75533345909409;1.3374238660410047;24.977026809453964;25.33027723670006;0.12080000000016505;44000
4.358181130283961;204.2808755323003;-128.34967978450646;88.85597107553937;1.3200192768275738;27.120806346535684;27.490074280261993;0.11360000000018006;48000
-41.84661919035141;34.79207133736849;-99.17102345513969;44.2298894288659;1.3030000192895532;28.649230729579926;29.00300736427307;0.10640000000019506;52000
-51.48981933606442;23.37491409120784;-132.76529707858808;50.232227090428886;1.2021871557496489;29.705562747478485;30.000070149183273;0.09920000000021006;56000
-92.97076373383663;-0.8875584692090257;-152.85315266725655;45.436855878331684;1.1187555505037308;29.961798079013825;30.238001821756363;0.09200000000022507;60000
-100.87995114256789;12.492778800413895;-165.60279204155083;63.22224012139338;0.9480604454614222;29.133747580528258;29.335780477523805;0.08480000000024007;64000
-137.88031014067116;-35.3594195907025;-247.9001844104639;58.3572975437735;0.8004100259300322;28.131538019418716;28.261272095918656;0.07760000000025508;68000
-186.58213125863236;162.54894096100608;-507.10026098060047;179.1980580773464;0.7332493737954646;27.797510853290557;27.909774958610534;0.07040000000027008;72000
-153.83571662832654;212.58317696285647;-327.91166117268386;163.68872589119385;0.7922227719351649;29.111328895807265;29.31440960264206;0.06320000000028508;76000
-71.26462752607726;200.43361626906477;-196.92600307820157;81.66846903102916;0.8193238650485873;30.317384123325347;30.526790664672852;0.056000000000275024;80000
-48.04175044858346;11.37409051583034;-72.25639830064708;22.76364929566713;0.8774488750249148;31.00445976448059;31.23842324781418;0.04880000000026227;84000
