reward/reward_mean;reward/reward_max;reward/reward_min;reward/reward_std;loss/bellman_error;misc/q;misc/q_est;misc/epsilon;misc/timestep
-253.3396754788168;24.16438879543803;-440.07631883692494;123.3316416493393;2.2740678009887536;-1.5462601090824852;-0.5198208524162571;0.19280000000001501;4000
-226.4711621862801;153.94702452192098;-585.5401754874348;137.93698917853987;2.286410843461752;-0.9783976163123734;-0.10275259215245024;0.18560000000003002;8000
-134.71850472199756;60.18831275777644;-368.7111574132032;104.51499656284284;2.1349476116374135;0.3212419313304126;0.9868232383895665;0.17840000000004502;12000
-69.98925328198362;197.07717527472008;-252.31182999811972;126.16207678186116;1.83526630936563;2.978015899732709;3.407984582904726;0.17120000000006003;16000
-78.94553213866294;52.946315239269154;-159.82913133971158;59.4630376570406;1.6145918286070227;6.499432797353714;6.814426342636347;0.16400000000007503;20000
-69.00227743963542;-27.40179829082497;-91.9935824552738;24.927283491521447;1.4972704265415668;10.053384899109602;10.353949053162708;0.15680000000009003;24000
-76.51565831886464;-30.705969886188235;-126.16509489695966;30.75344829000619;1.304077074687928;13.296403318703174;13.526302407056093;0.14960000000010504;28000
-63.88916615391017;-32.38719002909062;-123.99124822972689;35.43854363728971;1.1864970384053886;15.559505266547204;15.793266682505607;0.14240000000012004;32000
-31.848334873297834;190.55286221177727;-143.55383068179162;109.44506146742877;1.104894070662558;17.33595056605339;17.543880591630934;0.13520000000013505;36000
-89.07311094518066;-57.856193735753536;-124.24544904117032;24.58799794802573;1.0052581085711718;18.324306945443155;18.50425418508053;0.12800000000015005;40000
-99.76477009538365;-9.033083706322905;-149.7373679045856;49.06399661883375;0.9725604981854558;19.112904843568803;19.289298781633377;0.12080000000016505;44000
-44.33264870491569;7.947382635521741;-149.07072311314278;56.108026816090394;0.9608426503837109;19.788480167508126;19.98716333079338;0.11360000000018006;48000
-87.75169201968;-33.03834146843913;-114.01162377122614;32.04811187787961;0.8822019635215401;19.91211937725544;20.047909545898438;0.10640000000019506;52000
-7.10252292802629;61.36397721456915;-66.35383394274432;45.279614131798;0.7699315877072513;19.407633251786233;19.531855966329573;0.09920000000021006;56000
3.6524099682522944;83.47929477701713;-55.348723316012176;51.78693482346925;0.6191994285173714;19.04710961329937;19.12869016647339;0.09200000000022507;60000
73.47300750190487;196.1066281136615;-94.11038509746086;119.84701540871987;0.523541535668075;18.198605214357375;18.269878959536552;0.08480000000024007;64000
41.773368665886565;232.2470548816185;-214.25214831135648;161.61887020897063;0.45863368795253334;17.929560938835145;17.975345029592514;0.07760000000025508;68000
74.62227148282052;188.6801176431013;-129.52558666524345;133.02829574410913;0.4551270181145519;18.32686350607872;18.362894777774812;0.07040000000027008;72000
42.848948238595845;240.46719935210234;-176.1538452000392;149.89400378009836;0.4524086020346731;19.679512841939925;19.717992110729217;0.06320000000028508;76000
147.88350534079476;285.34035147856036;-21.499797192302367;105.39528109411798;0.48085519870743154;20.169797939300537;20.187893228054048;0.056000000000275024;80000
39.58403415505959;196.05331583974177;-72.62659013633348;112.80916121863594;0.4833217533938587;20.001576632976533;20.007466912031173;0.04880000000026227;84000
-12.607068125604279;169.49602864636938;-81.830653095147;105.37733080308374;0.4922812571991235;19.510654083251953;19.504392124176025;0.04160000000024952;88000
-86.92466567569235;-49.46962514351556;-175.64838139119195;46.26026106508903;0.5018933796901256;19.043269325494766;19.037841096401216;0.03440000000023677;92000
-14.254525763057831;132.24852771255271;-74.32606047449794;75.83251997985877;0.47206602301076056;18.154535709142685;18.1573333234787;0.027200000000231823;96000
